gram_key,brand name,description,corrected spelling,food_type,gram_type,tag1,tag2,tag3,tag4,tag5,tag6,tag7,equivalent,reference,comment
quail,,quail,,f,1,protein,poultry,quail,,,complete,3,,,
hoagie,,"a sandwich made of a long roll filled with meat, cheese, and salad.",,f,1,"grain, dairy, protein, vegetable","wheat, cheese",,"saturated fat, high sodium, highly processed",,incomplete,3,,,
souvlaki,,small pieces of meat and vegetables on a skewer,,f,1,"protein, vegetable",,,,,incomplete,3,,,
kolache,,sweet pastry that holds a portion of fruit surrounded by puffy dough,,f,1,dessert/sweet treat,baked good,,added sugar,,complete,4,,,
bilberry,,european blueberries,,f,1,fruit,,,,,complete,1,,,
linguini,,linguini,,f,1,grain,wheat,,,,complete,1,,,
shiritaki,,shirataki,,f,1,other,plant,,gluten free,,complete,3,,,noodles from plant
sage,,sage,,f,1,other,herb,,,,complete,2,,,
ruccola,,arugula,,f,1,vegetable,,,,,complete,1,,,
cough drop,,cough drop hard candy,,m,2,other,cough drop,,,,,,,,
berocca,,,,m,1,supplement,,,,,,,,https://www.buyberocca.com/,
bcaas,,branch chain amino acids,,m,1,supplement,,,,,,,,,
webber prostate,webber naturals,supplement for prostate health,,m,2,supplement,"extracts of saw palmetto, stinging nettle and tomato, along with pumpkin oil, zinc, and selenium",,,,complete,,,https://www.costco.ca/webber-naturals-super-prostate-advanced-multi-ingredient-formula-softgels%2c-180-count.product.100422062.html,
lecithin,,,,m,1,,,,,,,,,,
cigarette,,,,m,1,nicotine,,,,,,,,,
cordyceps,,supplement,,m,1,supplement,,,,,,,,,
vitaminssupplements,,,,m,1,supplement,,,,,,,,,
rhodiola,,,,m,1,supplement,,,,,complete,,,,
elderberry,,,,m,1,supplement,,,,,incomplete,,,,
plexus slim,plexus slim,,,m,2,supplement,,,,,incomplete,,,,
acidophilus,,,,m,1,producing lactase,,,,,,,,,
brewer yeast,,,,m,2,dietary supplements based on my research,,,,,,,,,
pectasol c,,,,m,2,supplement,,,,,,,,,
calipia,,,,m,1,,,,,,,,,,
isagenix ionix,,,,m,2,supplement,,,,,,,,,
quest mct,quest mct,,,m,2,supplement,,,,,,,,,
nutrilite pm pack,nutrilite,,,m,3,supplement,,,,,,,,,
hydrolysate,,protein hydrolysate,protein hydrolysate,m,1,supplement,protein,,,,incomplete,,,https://en.wikipedia.org/wiki/hydrolysate,
casein,,,,m,1,,,,,,,,,,
ascorbic acid,,,,m,2,supplement,,,,,,,,,
superhd,cellucor,fat burner,,m,1,supplement,,,,,,,,,
vitimin,,,vitamin,m,1,supplement,,,,,,,,,
beta alanine l histidine,,,,m,4,,,,,,,,,,
brain octine,,,brain octane,m,2,supplement,,,,,complete,,,,
benefiber,benefiber,,,m,1,supplement,,,,,complete,,,,
vitamine,,,vitamin,m,1,supplement,,,,,,,,,
brain octaine,,,brain octane,m,2,supplement,,,,,complete,,,,
weight gainer,,,weight gainer,m,2,supplement,,,,,,,,,
brainictain,,brain octane,brain octane,m,1,supplement,,,,,,,,,
puritan pride,puritan's pride,supplements,,m,2,supplement,,,,,,,,,
colostrum,,,,m,1,supplement,,,,,,,,,
hyaluronic acid,,,,m,2,supplement,,,,,,,,,
innerfuel,bulletproof,prebiotic,,m,1,supplement,,,,,,,,,
herbalife,herbalife,nutrition & weight management,,m,1,supplement,,,,,,,,,
meriva sf,thorne,,,m,2,curcumin brand (medicine),,,,,,,,,
essential aminoacids,,,essential amino acids,m,2,supplement,,,,,,,,,
mcts,,medium chain triglycerides,medium chain triglycerides,m,1,supplement,,,,,complete,,,,
bhb ketone,,,,m,2,supplement,,,,,complete,,,,
gnc sport mv,gnc,multivitamins,,m,3,supplement,,,,,complete,,,,
revive active,,supplement,,m,2,supplement,,,,,complete,,,,
keto c caprylic acid,,supplement,,m,4,supplement,,,,,complete,,,,
restorelife,restorelife,,,m,1,supplement,,,,,incomplete,,,,
kegenix,kegenix,,,m,1,supplement,,,,,complete,,,,
bioperine,bioperine,antioxidant,,m,1,supplement,,,,,complete,,,,
propolis,,,,m,1,supplement,,,,,complete,,,,
good belly,goodbelly,probiotic supplements,,m,2,supplement,,,,,incomplete,,,,
gundry vital,gundry md,polyphenol blend,,m,2,supplement,,,,,complete,,,,
supergreens,,,super greens,m,1,supplement,,,,,complete,,,,
neocell collagenpowder,neocell,collagen powder,,m,2,supplement,,,,,complete,,,,
migrelief,migrelief,,,m,1,supplement,,,,,complete,,,,
hct,,,,m,1,supplement,,,,,complete,,,,
isagenix,isagenix,dietary supplements,,m,1,supplement,,,,,,,,,
amalaki churna,,,,m,2,supplement,,,,,incomplete,,,,
psylium husk,,psyllium husk,psyllium husk,m,2,supplement,,,,,,,,,
flavoured,,,,modifier,1,,,,,,,,,,
adaptogen,,,,modifier,1,,,,,,,,,,
tuscan,,,,modifier,1,,,,,,,,,,
nuttzo,nuttzo,nut and seed butter,,modifier,1,,,,,,,,,,
nutrisystem,nutrisystem,weight loss products,,modifier,1,,,,,,,,,,
primal kitchen,primal kitchen,paleo friendly food,,modifier,2,,,,,,,,,,
manuka,,,,modifier,1,,,,,,,,,,manuka honey?
quaker,,,,modifier,1,,,,,,,,,,quaker oats?
fresco,,,,modifier,1,,,,,,,,,,
great,,,,modifier,1,,,,,,,,,,
butterscotch,,flavor,,modifier,1,,,,,,,,,,
bedtime,,,,modifier,1,,,,,,,,,,
reg,,,,modifier,1,,,,,,,,,,
herb,,,,modifier,1,,,,,,,,,,
artificial,,,,modifier,1,,,,,,,,,,
grass fed,,,,modifier,2,,,,,,,,,,
selfmade,,,,modifier,1,,,,,,,,,,
mulled,,,,modifier,1,,,,,,,,,,
antioxidant,,,,modifier,1,,,,,,,,,,
ozs,,,,modifier,1,,,,,,,,,,
ultra,,,,modifier,1,,,,,,,,,,
teeccino,teeccino,,,modifier,1,,,,,,,,,,
squeezed,,,,modifier,1,,,,,,,,,,
elderflower,,,,modifier,1,,,,,,,,,,"it's a flavor, often used in cocktails or someitmes lemonades"
himalayan,,,,modifier,1,,,,,,,,,,
cane,,,,modifier,1,,,,,,,,,,
diluted,,,,modifier,1,,,,,,,,,,
sparking,,,,modifier,1,,,,,,,,,,
lg,,,large,modifier,1,,,,,,,,,,
sm,,,small,modifier,1,,,,,,,,,,
stock,,,,modifier,1,,,,,,,,,,
dirty,,,,modifier,1,,,,,,,,,,
pale,,,,modifier,1,,,,,,,,,,
lite,,,,modifier,1,,,,,,,,,,
freshly,,,,modifier,1,,,,,,,,,,
onehalf irish,,,,modifier,2,,,,,,,,,,
spiked,,,,modifier,1,,,,,,,,,,
tropical,,,,modifier,1,,,,,,,,,,
spiced,,,,modifier,1,,,,,,,,,,
enhancer,,,,modifier,1,,,,,,,,,,
infused,,,,modifier,1,,,,,,,,,,
citrus,,,,modifier,1,,,,,,,,,,
condensed,,,,modifier,1,,,,,,,,,,
balm,,,,modifier,1,,,,,,,,,,
maple,,,,modifier,1,,,,,,,,,,
blended,,,,modifier,1,,,,,,,,,,
drip,,,,modifier,1,,,,,,,,,,
arizona,arizona,,,modifier,1,,,,,,,,,,"arizona makes teas, "
athletic,,,,modifier,1,,,,,,,,,,
power,,,,modifier,1,,,,,,,,,,
muscle,,,,modifier,1,,,,,,,,,,
superfood,,,,modifier,1,,,,,,,,,,
freshly squeezed,,,,modifier,2,,,,,,,,,,
choc vnl,,,chocolate vanilla,modifier,2,,,,,,,,,,chocolate vanilla?
bigelow,bigelow,tea brand,,modifier,1,,,,,,,,,,
four sigmatic,four sigmatic,,,modifier,2,,,,,,,,,,
laird superfood,laird superfood,,,modifier,2,,,,,,,,,,
refined,,,,modifier,1,,,,,,,,,,
bubbly,,,,modifier,1,,,,,,,,,,
tetley,tetley tea,a tea company,,modifier,1,,,,,,,,,,
tartar,,,,modifier,1,,,,,,,,,,
jack,,,,modifier,1,,,,,,,,,,
powdered,,,,modifier,1,,,,,,,,,,
fermented,,,,modifier,1,,,,,,,,,,
hydration,,,,modifier,1,,,,,,,,,,
pulp,,,,modifier,1,,,,,,,,,,
pukka,,,,modifier,1,,,,,,,,,,
yorkshire,,,,modifier,1,,,,,,,,,,
stick,,,,modifier,1,,,,,,,,,,
nectar,,,,modifier,1,,,,,,,,,,
ten,,,,modifier,1,,,,,,,,,,
canada,,,,modifier,1,,,,,,,,,,
tblspoo,,,tablespoon,modifier,1,,,,,,,,,,
pinch,,,,modifier,1,,,,,,,,,,
fatty,,,,modifier,1,,,,,,,,,,
nitro,,,,modifier,1,,,,,,,,,,
carnation,carnation,,,modifier,1,,,,,,,,,,
lavendar,,,lavender,modifier,1,,,,,,,,,,
stella,,,,modifier,1,,,,,,,,,,
post workout,,,,modifier,2,,,,,,,,,,
jamaica,,,,modifier,1,,,,,,,,,,
blonde,,,,modifier,1,,,,,,,,,,
decaffinated,,,decaffeinated,modifier,1,,,,,,,,,,
smooth,,,,modifier,1,,,,,,,,,,
flavour,,,,modifier,1,,,,,,,,,,
reduced fat,,,,modifier,2,,,,,,,,,,
draft,,,,modifier,1,,,,,,,,,,
orgrain,orgrain,,,modifier,1,,,,,,,,,,
vietnamese,,,,modifier,1,,,,,,,,,,
can,,,,modifier,1,,,,,,,,,,
bragg,bragg,,,modifier,1,,,,,,,,,,
watered,,,,modifier,1,,,,,,,,,,
domestic,,,,modifier,1,,,,,,,,,,
moroccan,,,,modifier,1,,,,,,,,,,
paleo,,,,modifier,1,,,,,,,,,,
deca,,,decaf,modifier,1,,,,,,,,,,
plant based,,,,modifier,2,,,,,,,,,,
integral,,,,modifier,1,,,,,,,,,,
reduction,,,,modifier,1,,,,,,,,,,
seedless,,,,modifier,1,,,,,,,,,,
fat burner,,,,modifier,2,,,,,,,,,,
fasting,,,,modifier,1,,,,,,,,,,
clotted,,,,modifier,1,,,,,,,,,,
seasoned,,,,modifier,1,,,,,,,,,,
frosty,,,,modifier,1,,,,,,,,,,
wedding,,,,modifier,1,,,,,,,,,,
cesar,,,,modifier,1,,,,,,,,,,
marsala,,,,modifier,1,,,,,,,,,,
fortune,,,,modifier,1,,,,,,,,,,
harvest,,,,modifier,1,,,,,,,,,,
mushy,,,,modifier,1,,,,,,,,,,
russian,,,,modifier,1,,,,,,,,,,
philadelphia,,,,modifier,1,,,,,,,,,,
jerk,,,,modifier,1,,,,,,,,,,
broiled,,,,modifier,1,,,,,,,,,,
jimmy john,jimmy john's,sandwich company,jimmy john's,modifier,2,,,,,,,,,,
chunky,,,,modifier,1,,,,,,,,,,
mc donalds,mcdonald's,,,modifier,2,,,,,,,,,,
arby 's,arby's,,,modifier,2,,,,,,,,,,
dehydrated,,,,modifier,1,,,,,,,,,,
rich,,,,modifier,1,,,,,,,,,,
uncured,,,,modifier,1,,,,,,,,,,
pct,,,,modifier,1,,,,,,,,,,
ton,,,,modifier,1,,,,,,,,,,
moon,,,,modifier,1,,,,,,,,,,
battered,,,,modifier,1,,,,,,,,,,
rose,,,,modifier,1,,,,,,,,,,
mineral,,,,modifier,1,,,,,,,,,,
hydrolized,,,,modifier,1,,,,,,,,,,
serv,,,,modifier,1,,,,,,,,,,
smashed,,,,modifier,1,,,,,,,,,,
melted,,,,modifier,1,,,,,,,,,,
halloween,,,,modifier,1,,,,,,,,,,
juiced,,,,modifier,1,,,,,,,,,,
semi,,,,modifier,1,,,,,,,,,,
concentrate,,,,modifier,1,,,,,,,,,,
goddess,,,,modifier,1,,,,,,,,,,
cracked,,,,modifier,1,,,,,,,,,,
whipped,,,,modifier,1,,,,,,,,,,
pro,,,,modifier,1,,,,,,,,,,
real,,,,modifier,1,,,,,,,,,,
giant,,,,modifier,1,,,,,,,,,,
thick,,,,modifier,1,,,,,,,,,,
second,,,,modifier,1,,,,,,,,,,
persian,,,,modifier,1,,,,,,,,,,
coated,,,,modifier,1,,,,,,,,,,
pat,,,,modifier,1,,,,,,,,,,
retried,,,,modifier,1,,,,,,,,,,
smoke,,,,modifier,1,,,,,,,,,,
belgian,,,,modifier,1,,,,,,,,,,
nutrition,,,,modifier,1,,,,,,,,,,
savoy,,,,modifier,1,,,,,,,,,,
margherita,,,,modifier,1,,,,,,,,,,margherita pizza
filling,,,,modifier,1,,,,,,,,,,
primal,,,,modifier,1,,,,,,,,,,
sunday,,,,modifier,1,,,,,,,,,,
navy,,,,modifier,1,,,,,,,,,,
divine,,,,modifier,1,,,,,,,,,,
winter,,,,modifier,1,,,,,,,,,,
mary,,,,modifier,1,,,,,,,,,,
emmental,,emmental,,modifier,1,f,dairy,cheese,saturated fat,,complete,,,,
knot,,,,modifier,1,,,,,,,,,,
tiny,,,,modifier,1,,,,,,,,,,
sea,,,,modifier,1,,,,,,,,,,
mature,,,,modifier,1,,,,,,,,,,
high fat,,,,modifier,2,,,,,,,,,,
panda express,panda express,,,modifier,2,,,,,,,,,,
lean cuisine,lean cuisine,,,modifier,2,,,,,,,,,,
peel,,,,modifier,1,,,,,,,,,,
nutrigrain,,,,modifier,1,,,,,,,,,,
balanced,,,,modifier,1,,,,,,,,,,
charcuterie,,,,f,1,protein,,,,,,,,,
napa,,,,modifier,1,,,,,,,,,,
six,,,,modifier,1,,,,,,,,,,
mary gone,,,,modifier,2,,,,,,,,,,
cobb,,,,modifier,1,,,,,,,,,,
romano,,,,modifier,1,,,,,,,,,,
blackened,,,,modifier,1,,,,,,,,,,
shepard,,,,modifier,1,,,,,,,,,,
soured,,,,modifier,1,,,,,,,,,,
deluxe,,,,modifier,1,,,,,,,,,,
angus,,,,modifier,1,,,,,,,,,,
western,,,,modifier,1,,,,,,,,,,
gold,,,,modifier,1,,,,,,,,,,
ancient,,,,modifier,1,,,,,,,,,,
picked,,,,modifier,1,,,,,,,,,,
caramelized,,,,modifier,1,,,,,,,,,,
jumbo,,,,modifier,1,,,,,,,,,,
beat,,,,modifier,1,,,,,,,,,,
vine,,,,modifier,1,,,,,,,,,,
marrow,,,,modifier,1,,,,,,,,,,
substitute,,,,modifier,1,,,,,,,,,,
acacia,,,,modifier,1,,,,,,,,,,
tj,,,,modifier,1,,,,,,,,,,
tator,,,,modifier,1,,,,,,,,,,
haribo,,,,modifier,1,,,,,,,,,,
brasil,,,,modifier,1,,,,,,,,,,
palak,,,,modifier,1,,,,,,,,,,
flourless,,,,modifier,1,,,,,,,,,,
processed,,,,modifier,1,,,,,,,,,,
canola,,,,modifier,1,,,,,,,,,,
ethiopian,,,,modifier,1,,,,,,,,,,
pressed,,,,modifier,1,,,,,,,,,,
sou vide,,,,modifier,2,,,,,,,,,,
flaked,,,,modifier,1,,,,,,,,,,
celtic gray,,,,modifier,2,,,,,,,,,,
spray,,,,modifier,1,,,,,,,,,,
cool,,,,modifier,1,,,,,,,,,,
clover,,,,modifier,1,,,,,,,,,,
nutty,,,,modifier,1,,,,,,,,,,
crescent,,,,modifier,1,,,,,,,,,,
sockeye,,sockeye,,modifier,1,f,protein,seafood,fish,,complete,,,,
mole,,,,modifier,1,,,,,,,,,,
portuguese,,,,modifier,1,,,,,,,,,,
kodiak,,,,modifier,1,,,,,,,,,,
lightly,,,,modifier,1,,,,,,,,,,
marine,,,,modifier,1,,,,,,,,,,
ring,,,,modifier,1,,,,,,,,,,
kung pao,,,,modifier,2,,,,,,,,,,
left,,,,modifier,1,,,,,,,,,,
bunless,,,,modifier,1,,,,,,,,,,
flounder,,,,modifier,1,,,,,,,,,,
jaffa,,,,modifier,1,,,,,,,,,,
hibachi,,,,modifier,1,,,,,,,,,,
chuck,,,,modifier,1,,,,,,,,,,
ahoy,,,,modifier,1,,,,,,,,,,
refried,,,,modifier,1,,,,,,,,,,
milky,,,,modifier,1,,,,,,,,,,
health,,,,modifier,1,,,,,,,,,,
heart defense,,,,modifier,2,,,,,,,,,,
nutter,,,,modifier,1,,,,,,,,,,
cultured,,,,modifier,1,,,,,,,,,,
detox,,,,modifier,1,,,,,,,,,,
block,,,,modifier,1,,,,,,,,,,
ezekial,,,,modifier,1,,,,,,,,,,
shirataki,,,,modifier,1,,,,,,,,,,
savory,,,,modifier,1,,,,,,,,,,
sunny,,,,modifier,1,,,,,,,,,,
dipping,,,,modifier,1,,,,,,,,,,
le,,,,modifier,1,,,,,,,,,,
publix,,,,modifier,1,,,,,,,,,,
freeze,,,,modifier,1,,,,,,,,,,
jasmine,,,,modifier,1,,,,,,,,,,
curl,,,,modifier,1,,,,,,,,,,
lebanese,,,,modifier,1,,,,,,,,,,
per cent,,,,modifier,2,,,,,,,,,,
mouse,,,,modifier,1,,,,,,,,,,
original,,,,modifier,1,,,,,,,,,,
chic fil,chik-fil-a,,,modifier,2,,,,,,,,,,
artisan,,,,modifier,1,,,,,,,,,,
young,,,,modifier,1,,,,,,,,,,
swirl,,,,modifier,1,,,,,,,,,,
himalaya,,,,modifier,1,,,,,,,,,,
belly,,,,modifier,1,,,,,,,,,,
pitted,,,,modifier,1,,,,,,,,,,
bowtie,,,,modifier,1,,,,,,,,,,
tblspns,,,tablespoons,modifier,1,,,,,,,,,,
venti,,,,modifier,1,,,,,,,,,,
tray,,,,modifier,1,,,,,,,,,,
strong,,,,modifier,1,,,,,,,,,,
seared,,,,modifier,1,,,,,,,,,,
grainfree,,,grain free,modifier,1,,,,,,,,,,
bunch,,,,modifier,1,,,,,,,,,,
sml,,,small,modifier,1,,,,,,,,,,
tiny bit,,,,modifier,2,,,,,,,,,,
five guy,five guys,,,modifier,2,,,,,,,,,,
crustless,,,,modifier,1,,,,,,,,,,
virgin,,,,modifier,1,,,,,,,,,,
manhattan,,,,b,1,alcohol,liquor,,,,,,,,
clear,,,,modifier,1,,,,,,,,,,
trader joe,trader joe's,,,modifier,2,,,,,,,,,,
firm,,,,modifier,1,,,,,,,,,,
cholesterol lowering,,,,modifier,2,,,,,,,,,,
dollop,,,,modifier,1,,,,,,,,,,
ketogenic,,,,modifier,1,,,,,,,,,,
shwarma,,,shawarma,modifier,1,,,,,,,,,,
blanched,,,,modifier,1,,,,,,,,,,
silken,,,,modifier,1,,,,,,,,,,
sprouting,,,,modifier,1,,,,,,,,,,
street,,,,modifier,1,,,,,,,,,,
jack box,jack in the box,,,modifier,2,,,,,,,,,,
skinless,,,,modifier,1,,,,,,,,,,
drunken,,,,modifier,1,,,,,,,,,,
tater,,,,modifier,1,,,,,,,,,,
popped,,,,modifier,1,,,,,,,,,,
kellogg,kellog's,,,modifier,1,,,,,,,,,,
prickly,,,,modifier,1,,,,,,,,,,
rocky,,,,modifier,1,,,,,,,,,,
lowcarb,,,low carb,modifier,1,,,,,,,,,,
peices,,,pieces,modifier,1,,,,,,,,,,
classic,,,,modifier,1,,,,,,,,,,
rolled,,,,modifier,1,,,,,,,,,,
england,,,,modifier,1,,,,,,,,,,
eighth,,,,modifier,1,,,,,,,,,,
tub,,,,modifier,1,,,,,,,,,,
smoky,,,,modifier,1,,,,,,,,,,
slim,,,,modifier,1,,,,,,,,,,
approx,,,,modifier,1,,,,,,,,,,
unfiltered,,,,modifier,1,,,,,,,,,,
ripe,,,,modifier,1,,,,,,,,,,
sautee,,,,modifier,1,,,,,,,,,,
handfulls,,,,modifier,1,,,,,,,,,,
sugary,,,,modifier,1,,,,,,,,,,
krispy kreme,krispy kreme,,,modifier,2,,,,,,,,,,
pastured,,,,modifier,1,,,,,,,,,,
jamba,jamba juice,,,modifier,1,,,,,,,,,,
peruvian,,,,modifier,1,,,,,,,,,,
gardein,gardein,,,modifier,1,,,,,,,,,,
lrg,,,large,modifier,1,,,,,,,,,,
scandinavian,,,,modifier,1,,,,,,,,,,
crusty,,,,modifier,1,,,,,,,,,,
bunched,,,,modifier,1,,,,,,,,,,
earlier,,,,modifier,1,,,,,,,,,,
cubed,,,,modifier,1,,,,,,,,,,
hidden valley,hidden valley,,,modifier,2,,,,,,,,,,
blackeyed,,,black eyed,modifier,1,,,,,,,,,,
caveman,caveman,paleo foods,,modifier,1,,,,,,,,,,
filipino,,,,modifier,1,,,,,,,,,,
tim hortons,tim hortons,,,modifier,2,,,,,,,,,,
cinnabon,cinnabon,,,modifier,1,,,,,,,,,,
dairyfree,,,dairy free,modifier,1,,,,,,,,,,
heaping,,,,modifier,1,,,,,,,,,,
unflavored,,,,modifier,1,,,,,,,,,,
claw,,,,modifier,1,,,,,,,,,,
drinking,,,,modifier,1,,,,,,,,,,
micro,,,,modifier,1,,,,,,,,,,
burgundy,,,,modifier,1,,,,,,,,,,
minty,,,,modifier,1,,,,,,,,,,
palm,,,,modifier,1,,,,,,,,,,
mcdonald 's,mcdonald's,,,modifier,2,,,,,,,,,,
couple,,,,modifier,1,,,,,,,,,,
sundries,,,sundried,modifier,1,,,,,,,,,,
reduced,,,,modifier,1,,,,,,,,,,
tillamook,tillamook,,,modifier,1,,,,,,,,,,
malted,,,,modifier,1,,,,,,,,,,
dq,dairy queen,,,modifier,1,,,,,,,,,,
crusted,,,,modifier,1,,,,,,,,,,
oriental,,,,modifier,1,,,,,,,,,,
kidney,,,,modifier,1,,,,,,,,,,
krispy,,,,modifier,1,,,,,,,,,,
whataburger,whataburger,,,modifier,1,,,,,,,,,,
panda,panda express?,,,modifier,1,,,,,,,,,,
impossible,,,,modifier,1,,,,,,,,,,
northern,,,,modifier,1,,,,,,,,,,
strained,,,,modifier,1,,,,,,,,,,
pureed,,,,modifier,1,,,,,,,,,,
szechuan,,,,modifier,1,,,,,,,,,,
thick cut,,,,modifier,2,,,,,,,,,,
unpasteurised,,,,modifier,1,,,,,,,,,,
panko,,,,modifier,1,,,,,,,,,,
normal fat,,,,modifier,2,,,,,,,,,,
southwestern,,,,modifier,1,,,,,,,,,,
bento,,,,modifier,1,,,,,,,,,,
fruity,,,,modifier,1,,,,,,,,,,
juicy,,,,modifier,1,,,,,,,,,,
dairy queen,dairy queen,,,modifier,2,,,,,,,,,,
tex mex,,,,modifier,2,,,,,,,,,,
jamaican,,,,modifier,1,,,,,,,,,,
unit,,,,modifier,1,,,,,,,,,,
peppered,,,,modifier,1,,,,,,,,,,
colored,,,,modifier,1,,,,,,,,,,
sunrise,,,,modifier,1,,,,,,,,,,
thickened,,,,modifier,1,,,,,,,,,,
grainless,,,,modifier,1,,,,,,,,,,
kroger,kroger,,,modifier,1,,,,,,,,,,
lactofree,,,lactose free,modifier,1,,,,,,,,,,
air popped,,,,modifier,2,,,,,,,,,,
nutribullet,nutribullet,,,modifier,1,,,,,,,,,,
caffeinated,,,,modifier,1,,,,,,,,,,
shred,,,,modifier,1,,,,,,,,,,
twice,,,,modifier,1,,,,,,,,,,
salisbury,,,,modifier,1,,,,,,,,,,
forager,forager,,,modifier,1,,,,,,,,,,
imitation,,,,modifier,1,,,,,,,,,,
singapore,,,,modifier,1,,,,,,,,,,
shreeded,,,shredded,modifier,1,,,,,,,,,,
siete,,"spanish for ""7""",,modifier,1,,,,,,,,,,
justin 's,,,,modifier,2,,,,,,,,,,
maui,,,,modifier,1,,,,,,,,,,
sliver,,,,modifier,1,,,,,,,,,,
weight watcher,,,,modifier,2,,,,,,,,,,
african,,,,modifier,1,,,,,,,,,,
clean paleo,,,,modifier,2,,,,,,,,,,
toasty,,,,modifier,1,,,,,,,,,,
layer,,,,modifier,1,,,,,,,,,,
petite,,,,modifier,1,,,,,,,,,,
southern,,,,modifier,1,,,,,,,,,,
norwegian,,,,modifier,1,,,,,,,,,,
israeli,,,,modifier,1,,,,,,,,,,
clean,,,,modifier,1,,,,,,,,,,
sin carne,,,without beef,modifier,2,,,,,,,,,,
liter,,,,modifier,1,,,,,,,,,,
himilayan,,,himalayan,modifier,1,,,,,,,,,,
desiccated,,,,modifier,1,,,,,,,,,,
collared,,,,modifier,1,,,,,,,,,,
devilled,,,,modifier,1,,,,,,,,,,
pepermint,,,peppermint,modifier,1,,,,,,,,,,
nofat dehydrated,,,no fat dehydrated,modifier,2,,,,,,,,,,
nine,,,,modifier,1,,,,,,,,,,
great northern,,,,modifier,2,,,,,,,,,,
pasture raised,,,,modifier,2,,,,,,,,,,
activated,,,,modifier,1,,,,,,,,,,
culvers,culver's,,,modifier,1,,,,,,,,,,
multiseed,,,,modifier,1,,,,,,,,,,
clarified,,,,modifier,1,,,,,,,,,,
crisped,,,,modifier,1,,,,,,,,,,
glutinous,,,,modifier,1,,,,,,,,,,
stoned,,,,modifier,1,,,,,,,,,,
garam,,,garam masala,modifier,1,,,,,,,,,,
nature path,nature's path,,,modifier,2,,,,,,,,,,
lactofermented,,,,modifier,1,,,,,,,,,,
bear naked,bear naked,,,modifier,2,,,,,,,,,,
crystallized,,,,modifier,1,,,,,,,,,,
health warrior,health warrior,,,modifier,2,,,,,,,,,,
califia,califia farms,,,modifier,1,,,,,,,,,,
vixen,vixen kitchen,,vixen kitchen?,modifier,1,,,,,,,,,,
flame,,,,modifier,1,,,,,,,,,,
shaved,,,,modifier,1,,,,,,,,,,
waldorf,,,,modifier,1,,,,,,,,,,
herbed,,,,modifier,1,,,,,,,,,,
sabra,sabra,"dips, guacamoles, spreads",,modifier,1,,,,,,,,,,
morrocan,,,,modifier,1,,,,,,,,,,
flavoring,,,,modifier,1,,,,,,,,,,
applegate,applegate,natural meats,,modifier,1,,,,,,,,,,
jimmy,,,,modifier,1,,,,,,,,,,
bavarian,,,,modifier,1,,,,,,,,,,
popcorners,popcorners,,,modifier,1,,,,,,,,,,
tofutti,tofutti,"soy-based, dairy free products",,modifier,1,,,,,,,,,,
glutino,glutino,gluten-free products,,modifier,1,,,,,,,,,,
trek,trek,,,modifier,1,,,,,,,,,,
bombay,,,,modifier,1,,,,,,,,,,
madras,,,,modifier,1,,,,,,,,,,
alaskan,,,,modifier,1,,,,,,,,,,
kosher,,,,modifier,1,,,,,,,,,,
shishito,,,,modifier,1,,,,,,,,,,
kit,,,kit kat?,modifier,1,,,,,,,,,,
medifast,medifast,nutrition and weight loss company,,modifier,1,,,,,,,,,,
dutch,,,,modifier,1,,,,,,,,,,
terra,terra,,,modifier,1,,,,,,,,,,
smuckers,smuckers,,,modifier,1,,,,,,,,,,
rapeseed,,,,modifier,1,,,,,,,,,,
cotija,,,,modifier,1,,,,,,,,,,
floret,,,,modifier,1,,,,,,,,,,
himalayan rock,,,,modifier,2,,,,,,,,,,
bolthouse farm,bolthouse farms,,,modifier,2,,,,,,,,,,
medallion,,,,modifier,1,,,,,,,,,,
hulled,,,,modifier,1,,,,,,,,,,
smoothly,,,,modifier,1,,,,,,,,,,
fathead,,,,modifier,1,,,,,,,,,,
wilted,,,,modifier,1,,,,,,,,,,
okinawan,,,,modifier,1,,,,,,,,,,
dipped,,,,modifier,1,,,,,,,,,,
wood ear,,,,modifier,2,,,,,,,,,,wood ear mushroom
whoopie,,,,modifier,1,,,,,,,,,,
massaman,,,,modifier,1,,,,,,,,,,style of cooking
argan,,,,modifier,1,,,,,,,,,,
sirtfood,,,,modifier,1,,,,,,,,,,
prolon,prolon,,,modifier,1,,,,,,,,,,
kuerig,keurig,device to make coffee,,modifier,1,,,,,,,,,,
gf international,general foods international,,,modifier,2,,,,,,,,,,
schweppes,schweppes,,,modifier,1,,,,,,,,,,
clear american,clear american,,,modifier,2,,,,,,,,,,
laird,laird,,,modifier,1,,,,,,,,,,
lotus,,,,modifier,1,,,,,,,,,,lotus root
kraft,kraft,,,modifier,1,,,,,,,,,,
rump,,,,modifier,1,,,,,,,,,,
crumbled,,,,modifier,1,,,,,,,,,,
bakewell,,,,modifier,1,,,,,,,,,,bakewell tart
bundt,,,,modifier,1,,,,,,,,,,bundt cake
ruben,,,reuben,modifier,1,,,,,,,,,,reuben sandwich
smart balance,smart balance,,,modifier,2,,,,,,,,,,
genoa,,,,modifier,1,,,,,,,,,,
nandos,nando's,,,modifier,1,,,,,,,,,,
optifast,optifast,,,modifier,1,,,,,,,,,,supplement brand
nibble,,,,modifier,1,,,,,,,,,,
morningstar,morningstar farms,,morningstar farms,modifier,1,,,,,,,,,,
